date,model,cum_r2_os,r2_change,abs_change
1976-07-01,ols4_restricted,0.013876777059570532,0.00014307695633423122,0.00014307695633423122
1976-07-01,random_forest,0.006484506886572405,-0.00013902228408075885,0.00013902228408075885
1971-01-01,elastic_net_restricted,-0.010291333982968798,-0.0001382976628733542,0.0001382976628733542
1972-04-01,ols_restricted,-0.00616470574668343,0.000137226950865532,0.000137226950865532
1976-12-01,ridge_restricted,0.012254507355316824,0.00013485807593123338,0.00013485807593123338
1977-10-01,ridge_restricted,0.011812747161158954,-0.0001249330311831054,0.0001249330311831054
1976-08-01,random_forest,0.0063601619569598755,-0.0001243449296125295,0.0001243449296125295
1976-06-01,ridge_restricted,0.012187983822600435,-0.00011978216100791937,0.00011978216100791937
1977-08-01,elastic_net_restricted,-0.0073811846993367845,0.00011576455158208727,0.00011576455158208727
1971-11-01,random_forest,-0.0026349353610733094,-0.00011474092001256819,0.00011474092001256819
1976-09-01,elastic_net_restricted,-0.01013190050369528,0.00011329291747165168,0.00011329291747165168
1977-08-01,ols4_restricted,0.013389792385987176,0.0001084370071334096,0.0001084370071334096
1976-08-01,ols_restricted,-0.013321589411140356,0.00010535895165565343,0.00010535895165565343
